SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,USPrice,ImageURL,OwnedBy,WantedBy,Rating
27416,70635,1,Ninjago,Spinjitzu Masters,2018,Jay - Spinjitzu Master,1,68,9.99,https://images.brickset.com/sets/images/70635-1.jpg,883,183,
27393,75535,1,Star Wars,Buildable Figures,2018,Han Solo,,101,24.99,https://images.brickset.com/sets/images/75535-1.jpg,1294,579,
27394,75536,1,Star Wars,Buildable Figures,2018,Range Trooper,,101,24.99,https://images.brickset.com/sets/images/75536-1.jpg,1740,894,
27400,76092,1,DC Comics Super Heroes,Mighty Micros,2018,Mighty Micros: Batman vs. Harley Quinn,2,86,9.99,https://images.brickset.com/sets/images/76092-1.jpg,2146,616,
27401,76093,1,DC Comics Super Heroes,Mighty Micros,2018,Mighty Micros: Nightwing vs. The Joker,2,84,9.99,https://images.brickset.com/sets/images/76093-1.jpg,1860,536,
27402,76094,1,DC Comics Super Heroes,Mighty Micros,2018,Mighty Micros: Supergirl vs. Brainiac,2,80,9.99,https://images.brickset.com/sets/images/76094-1.jpg,1846,532,
27403,76090,1,Marvel Super Heroes,Mighty Micros,2018,Mighty Micros: Star-Lord vs. Nebula,2,86,9.99,https://images.brickset.com/sets/images/76090-1.jpg,2397,609,
27940,41341,1,Friends,,2018,Andrea's Bedroom,1,85,9.99,https://images.brickset.com/sets/images/41341-1.jpg,827,188,
27941,41342,1,Friends,,2018,Emma's Deluxe Bedroom,1,183,14.99,https://images.brickset.com/sets/images/41342-1.jpg,685,223,
27942,41344,1,Friends,,2018,Andrea's Accessories Store,2,294,29.99,https://images.brickset.com/sets/images/41344-1.jpg,671,251,
27943,41346,1,Friends,,2018,Friendship Box,,563,49.99,https://images.brickset.com/sets/images/41346-1.jpg,412,171,
27944,41348,1,Friends,,2018,Service & Care Truck,1,247,19.99,https://images.brickset.com/sets/images/41348-1.jpg,902,217,
27945,41349,1,Friends,,2018,Drifting Diner,2,345,29.99,https://images.brickset.com/sets/images/41349-1.jpg,1010,330,
27946,41351,1,Friends,,2018,Creative Tuning Shop,2,413,39.99,https://images.brickset.com/sets/images/41351-1.jpg,718,263,
27947,41352,1,Friends,,2018,The Big Race Day,3,648,59.99,https://images.brickset.com/sets/images/41352-1.jpg,660,246,
27948,41353,1,Friends,Seasonal,2018,Friends Advent Calendar,,500,29.99,https://images.brickset.com/sets/images/41353-1.jpg,1285,131,
27949,41616,1,BrickHeadz,Wizarding World,2018,Hermione Granger,,127,9.99,https://images.brickset.com/sets/images/41616-1.jpg,3277,882,
27950,41617,1,BrickHeadz,Disney,2018,Elsa,,130,9.99,https://images.brickset.com/sets/images/41617-1.jpg,2174,580,
27951,41618,1,BrickHeadz,Disney,2018,Anna & Olaf,,201,14.99,https://images.brickset.com/sets/images/41618-1.jpg,2168,639,
27952,41626,1,BrickHeadz,Marvel Super Heroes,2018,Groot & Rocket,,189,14.99,https://images.brickset.com/sets/images/41626-1.jpg,2257,1349,
27953,41628,1,BrickHeadz,Star Wars,2018,Princess Leia Organa,,124,9.99,https://images.brickset.com/sets/images/41628-1.jpg,3281,1063,
27925,10873,1,Duplo,Disney,2018,Minnie's Birthday Party,1,21,19.99,https://images.brickset.com/sets/images/10873-1.jpg,217,46,
27927,10881,1,Duplo,Disney,2018,Mickey's Boat,2,28,29.99,https://images.brickset.com/sets/images/10881-1.jpg,237,82,
27964,71021,6,Collectable Minifigures,Series 18,2018,Birthday Party Girl,1,9,3.99,https://images.brickset.com/sets/images/71021-6.jpg,4441,513,
27955,60201,1,City,Seasonal,2018,City Advent Calendar,6,313,29.99,https://images.brickset.com/sets/images/60201-1.jpg,3695,383,
27959,71021,1,Collectable Minifigures,Series 18,2018,Elephant Girl,1,6,3.99,https://images.brickset.com/sets/images/71021-1.jpg,4792,596,
27908,41347,1,Friends,,2018,Heartlake City Resort,4,1017,99.99,https://images.brickset.com/sets/images/41347-1.jpg,863,406,
27909,10875,1,Duplo,Trains,2018,Cargo Train,3,105,119.99,https://images.brickset.com/sets/images/10875-1.jpg,260,145,
27918,60205,1,City,Trains,2018,Tracks,,20,19.99,https://images.brickset.com/sets/images/60205-1.jpg,2160,824,
27920,10762,1,Juniors,Disney Princess,2018,Belle's Story Time,2,87,14.99,https://images.brickset.com/sets/images/10762-1.jpg,601,213,
27921,10763,1,Juniors,Friends,2018,Stephanie's Lakeside House,3,215,34.99,https://images.brickset.com/sets/images/10763-1.jpg,190,123,
27922,10764,1,Juniors,City,2018,City Central Airport,5,376,49.99,https://images.brickset.com/sets/images/10764-1.jpg,306,205,
27923,10765,1,Juniors,Disney Princess,2018,Ariel's Underwater Concert,1,92,14.99,https://images.brickset.com/sets/images/10765-1.jpg,474,172,
27883,41195,1,Elves,,2018,Emily & Noctura's Showdown,4,650,49.99,https://images.brickset.com/sets/images/41195-1.jpg,746,343,
27884,41196,1,Elves,,2018,The Elvenstar Tree Bat Attack,5,883,79.99,https://images.brickset.com/sets/images/41196-1.jpg,834,398,
27885,41156,1,Disney,Tangled,2018,Rapunzel's Castle Bedroom,1,156,19.99,https://images.brickset.com/sets/images/41156-1.jpg,656,287,
27886,41157,1,Disney,Tangled,2018,Rapunzel's Travelling Caravan,2,323,39.99,https://images.brickset.com/sets/images/41157-1.jpg,555,329,
27879,951805,1,City,Magazine Gift,2018,Police Buggy,1,,,https://images.brickset.com/sets/images/CITY951805-1.jpg,822,146,
27880,76112,1,DC Comics Super Heroes,Batman,2018,App-Controlled Batmobile,1,321,99.99,https://images.brickset.com/sets/images/76112-1.jpg,1797,920,
27881,76110,1,DC Comics Super Heroes,Batman,2018,Batman: The Attack of the Talons,3,155,19.99,https://images.brickset.com/sets/images/76110-1.jpg,2041,781,
27898,271824,1,Nexo Knights,Magazine Gift,2018,Robin,1,,,https://images.brickset.com/sets/images/NEX271824-1.jpg,396,131,
27899,911832,1,Star Wars,Magazine Gift,2018,Imperial Shuttle Pilot,1,5,,https://images.brickset.com/sets/images/SW911832-1.jpg,1300,409,
27900,4000028,1,Classic,,2018,House,,64,,https://images.brickset.com/sets/images/4000028-1.jpg,277,388,
27901,4000029,1,Classic,,2018,Windmill,,45,,https://images.brickset.com/sets/images/4000029-1.jpg,282,344,
28032,JELLYFISH,1,The LEGO Ninjago Movie,Promotional,2018,Flying Jelly Sub,,38,,https://images.brickset.com/sets/images/JELLYFISH-1.jpg,13,171,
28034,41610,1,BrickHeadz,DC Comics Super Heroes,2018,Tactical Batman & Superman,,209,19.99,https://images.brickset.com/sets/images/41610-1.jpg,2444,711,
28035,911835,1,Star Wars,Magazine Gift,2018,Dwarf Spider Droid,1,,,https://images.brickset.com/sets/images/SW911835-1.jpg,845,375,
28036,271826,1,Nexo Knights,Magazine Gift,2018,Fred,1,,,https://images.brickset.com/sets/images/NEX271826-1.jpg,372,131,
28037,891836,1,Ninjago,Magazine Gift,2018,Scooter,1,10,,https://images.brickset.com/sets/images/NIN891836-1.jpg,549,133,
28028,41613,1,BrickHeadz,Disney,2018,Mr. Incredible & Frozone,,160,19.99,https://images.brickset.com/sets/images/41613-1.jpg,2071,734,
28022,271825,1,Nexo Knights,Magazine Gift,2018,Aaron,1,,,https://images.brickset.com/sets/images/NEX271825-1.jpg,365,105,
28023,891835,1,Ninjago,Magazine Gift,2018,Sawyer,1,,,https://images.brickset.com/sets/images/NIN891835-1.jpg,645,144,
28056,41775,2,Unikitty,Blind bags series 1,2018,Angry Unikitty,1,14,3.99,https://images.brickset.com/sets/images/41775-2.jpg,1196,234,
28057,41775,4,Unikitty,Blind bags series 1,2018,Dinosaur Unikitty,1,14,3.99,https://images.brickset.com/sets/images/41775-4.jpg,1186,234,
28051,41775,11,Unikitty,Blind bags series 1,2018,Queasy Unikitty,1,15,3.99,https://images.brickset.com/sets/images/41775-11.jpg,1170,201,
28052,41775,8,Unikitty,Blind bags series 1,2018,Camouflage Unikitty,1,14,3.99,https://images.brickset.com/sets/images/41775-8.jpg,1172,218,
28054,41775,1,Unikitty,Blind bags series 1,2018,Rainbow Unikitty,1,14,3.99,https://images.brickset.com/sets/images/41775-1.jpg,1149,211,
28048,41775,0,Unikitty,Blind bags series 1,2018,Unikitty! blind bags series 1 {Random bag},,14,3.99,https://images.brickset.com/sets/images/41775-0.jpg,404,103,
28040,41612,1,BrickHeadz,Minecraft,2018,Steve & Creeper,,160,19.99,https://images.brickset.com/sets/images/41612-1.jpg,1403,696,
28042,45807,1,Education,FIRST LEGO League Jr.,2018,Mission Moon,,693,,https://images.brickset.com/sets/images/45807-1.jpg,12,122,
27969,71021,11,Collectable Minifigures,Series 18,2018,Cactus Girl,1,4,3.99,https://images.brickset.com/sets/images/71021-11.jpg,5039,675,
27970,71021,12,Collectable Minifigures,Series 18,2018,Cat Costume Girl,1,6,3.99,https://images.brickset.com/sets/images/71021-12.jpg,4453,513,
27980,853774,1,Friends,Miscellaneous,2018,Olivia's Satellite Pod,1,34,8.99,https://images.brickset.com/sets/images/853774-1.jpg,201,154,
27981,853775,1,Friends,Miscellaneous,2018,Andrea's DJ Pod,1,38,8.99,https://images.brickset.com/sets/images/853775-1.jpg,199,157,
27982,853777,1,Friends,Miscellaneous,2018,Mia's Exploration Pod,1,47,8.99,https://images.brickset.com/sets/images/853777-1.jpg,221,167,
27983,853776,1,Friends,Miscellaneous,2018,Emma's Photo Studio Pod,1,36,8.99,https://images.brickset.com/sets/images/853776-1.jpg,211,161,
27984,853778,1,Friends,Miscellaneous,2018,Stephanie's Pool Pod,1,31,8.99,https://images.brickset.com/sets/images/853778-1.jpg,226,152,
27975,71021,17,Collectable Minifigures,Series 18,2018,Unicorn Guy,1,8,3.99,https://images.brickset.com/sets/images/71021-17.jpg,4956,655,
28014,911834,1,Star Wars,Magazine Gift,2018,Finn,1,5,,https://images.brickset.com/sets/images/SW911834-1.jpg,1233,345,
28009,211803,1,The LEGO Batman Movie,Magazine Gift,2018,Batman,1,8,,https://images.brickset.com/sets/images/BAT211803-1.jpg,666,202,
27700,10878,1,Duplo,Disney Princess,2018,Rapunzel's Tower,1,37,29.99,https://images.brickset.com/sets/images/10878-1.jpg,139,68,
27701,10877,1,Duplo,Disney Princess,2018,Belle's Tea Party,1,19,19.99,https://images.brickset.com/sets/images/10877-1.jpg,324,78,
27709,10864,1,Duplo,,2018,Large Playground Brick Box,2,71,49.99,https://images.brickset.com/sets/images/10864-1.jpg,178,71,
27710,10863,1,Duplo,,2018,My First Animal Brick Box,,34,29.99,https://images.brickset.com/sets/images/10863-1.jpg,244,34,
27712,10861,1,Duplo,,2018,My First Emotions,,28,19.99,https://images.brickset.com/sets/images/10861-1.jpg,193,44,
27713,10860,1,Duplo,,2018,My First Race Car,,6,4.99,https://images.brickset.com/sets/images/10860-1.jpg,356,21,
27714,10859,1,Duplo,,2018,My First Ladybird,,6,4.99,https://images.brickset.com/sets/images/10859-1.jpg,334,21,
27715,10858,1,Duplo,,2018,My First Puzzle Pets,,18,9.99,https://images.brickset.com/sets/images/10858-1.jpg,425,23,
27703,10871,1,Duplo,,2018,Airport,3,29,24.99,https://images.brickset.com/sets/images/10871-1.jpg,397,54,
27704,10870,1,Duplo,,2018,Farm Animals,,16,9.99,https://images.brickset.com/sets/images/10870-1.jpg,617,76,
27705,10869,1,Duplo,,2018,Farm Adventures,3,104,59.99,https://images.brickset.com/sets/images/10869-1.jpg,203,88,
27706,10868,1,Duplo,,2018,Farm Pony Stable,2,59,29.99,https://images.brickset.com/sets/images/10868-1.jpg,232,51,
27697,60185,1,City,Mining,2018,Mining Power Splitter,1,127,19.99,https://images.brickset.com/sets/images/60185-1.jpg,1953,618,
27698,60186,1,City,Mining,2018,Mining Heavy Driller,3,294,49.99,https://images.brickset.com/sets/images/60186-1.jpg,1336,739,
27717,41334,1,Friends,,2018,Andrea's Park Performance,3,229,24.99,https://images.brickset.com/sets/images/41334-1.jpg,698,290,
27718,41333,1,Friends,,2018,Olivia's Mission Vehicle,1,223,19.99,https://images.brickset.com/sets/images/41333-1.jpg,1362,269,
27719,41332,1,Friends,,2018,Emma's Art Stand,1,210,19.99,https://images.brickset.com/sets/images/41332-1.jpg,1339,316,
27720,41327,1,Friends,,2018,Mia's Bedroom,1,86,9.99,https://images.brickset.com/sets/images/41327-1.jpg,1126,213,
27721,40304,1,Duplo,,2018,Numbers,,11,,https://images.brickset.com/sets/images/40304-1.jpg,139,39,
27722,40302,1,City,Mountain Police,2018,Become my City Hero,1,85,,https://images.brickset.com/sets/images/40302-1.jpg,255,611,
27723,40301,1,The LEGO Batman Movie,Miscellaneous,2018,Bat Shooter,,40,,https://images.brickset.com/sets/images/40301-1.jpg,225,576,
27773,70645,1,Ninjago,Dragon Masters,2018,Cole - Dragon Master,1,92,14.99,https://images.brickset.com/sets/images/70645-1.jpg,459,189,
27774,70646,1,Ninjago,Dragon Masters,2018,Jay - Dragon Master,1,92,14.99,https://images.brickset.com/sets/images/70646-1.jpg,483,206,
27762,40197,1,Miscellaneous,,2018,Wedding Favour Set 2018,2,132,9.99,https://images.brickset.com/sets/images/40197-1.jpg,2252,750,
27764,40388,1,Disney,Miscellaneous,2018,Mini-Doll Dress-Up Kit,,80,9.99,https://images.brickset.com/sets/images/40388-1.jpg,362,280,
27766,40306,1,Promotional,LEGOLAND,2018,LEGOLAND Castle,1,220,19.99,https://images.brickset.com/sets/images/40306-1.jpg,1490,808,
27768,853758,1,Ninjago,Sons of Garmadon,2018,Jay's Kendo Training Pod,1,26,8.99,https://images.brickset.com/sets/images/853758-1.jpg,882,322,
27754,41287,1,The Powerpuff Girls,,2018,Bubbles Playground Showdown,3,144,19.99,https://images.brickset.com/sets/images/41287-1.jpg,845,333,
27755,41288,1,The Powerpuff Girls,,2018,Mojo Jojo Strikes,4,228,29.99,https://images.brickset.com/sets/images/41288-1.jpg,757,388,
27863,21147,1,Minecraft,Minifig-scale,2018,The Bedrock Adventures,4,644,89.99,https://images.brickset.com/sets/images/21147-1.jpg,427,379,
27854,5005236,1,Friends,Miscellaneous,2018,Friends Clubhouse,1,27,,https://images.brickset.com/sets/images/5005236-1.jpg,595,189,
27855,41451,1,Unikitty,,2018,Unikitty Cloud Car,3,126,9.99,https://images.brickset.com/sets/images/41451-1.jpg,1034,243,
27856,41452,1,Unikitty,,2018,Prince Puppycorn Trike,3,101,9.99,https://images.brickset.com/sets/images/41452-1.jpg,844,233,
27857,41453,1,Unikitty,,2018,Party Time,4,214,19.99,https://images.brickset.com/sets/images/41453-1.jpg,932,286,
27858,41454,1,Unikitty,,2018,Dr. Fox Laboratory,4,359,29.99,https://images.brickset.com/sets/images/41454-1.jpg,767,295,
27859,41455,1,Unikitty,,2018,Unikingdom Creative Brick Box,17,433,39.99,https://images.brickset.com/sets/images/41455-1.jpg,578,320,
27860,41775,13,Unikitty,Blind bags series 1,2018,Unikitty! blind bags series 1 - Complete,12,171,,https://images.brickset.com/sets/images/41775-13.jpg,542,285,
27838,30325,1,Duplo,,2018,My First Dinosaur,,7,,https://images.brickset.com/sets/images/30325-1.jpg,186,55,
27830,10263,1,Creator Expert,Winter Village,2018,Winter Village Fire Station,8,1166,99.99,https://images.brickset.com/sets/images/10263-1.jpg,6377,1917,
27811,40389,1,Miscellaneous,Photo frames,2018,Photo Frame,,171,14.99,https://images.brickset.com/sets/images/40389-1.jpg,165,149,
27814,31077,1,Creator,,2018,Modular Sweet Surprises,3,396,39.99,https://images.brickset.com/sets/images/31077-1.jpg,2768,1300,
27816,31085,1,Creator,,2018,Mobile Stunt Show,2,581,49.99,https://images.brickset.com/sets/images/31085-1.jpg,825,544,
27796,75217,1,Star Wars,Solo,2018,Imperial Conveyex Transport,5,622,89.99,https://images.brickset.com/sets/images/75217-1.jpg,2808,1487,
27792,75213,1,Star Wars,Seasonal,2018,Star Wars Advent Calendar,7,307,39.99,https://images.brickset.com/sets/images/75213-1.jpg,5556,829,
27789,41624,1,BrickHeadz,Disney,2018,Mickey Mouse,,109,9.99,https://images.brickset.com/sets/images/41624-1.jpg,2813,1161,
27784,70644,1,Ninjago,Dragon Masters,2018,Golden Dragon Master,1,92,14.99,https://images.brickset.com/sets/images/70644-1.jpg,872,243,
28348,40292,1,Seasonal,Christmas,2018,Christmas Gift Box,2,301,,https://images.brickset.com/sets/images/40292-1.jpg,5932,654,
28360,561810,1,Friends,Magazine gift,2018,Olivia's Observatory,1,,,https://images.brickset.com/sets/images/FR561810-1.jpg,112,64,
28339,891842,1,Ninjago,Magazine Gift,2018,Kai,1,,,https://images.brickset.com/sets/images/NIN891842-1.jpg,434,95,
28334,66591,1,BrickHeadz,Star Wars,2018,2-in-1 Value Pack: Han Solo & Chewbacca ,,290,,https://images.brickset.com/sets/images/66591-1.jpg,73,198,
28332,5005359,1,Miscellaneous,Minifigure frames,2018,Minifigure Collector Frame,1,55,,https://images.brickset.com/sets/images/5005359-1.jpg,2803,235,
28376,271831,1,Nexo Knights,Magazine Gift,2018,Macy,1,,,https://images.brickset.com/sets/images/NEX271831-1.jpg,209,98,
28377,891843,1,Ninjago,Magazine Gift,2018,Samurai X,1,,,https://images.brickset.com/sets/images/NIN891843-1.jpg,525,109,
28421,66597,1,Star Wars,Product Collection,2018,2-in-1 Super Pack,,205,,https://images.brickset.com/sets/images/66597-1.jpg,190,134,
28209,71022,13,Collectable Minifigures,Wizarding World,2018,Professor Filius Flitwick,1,9,,https://images.brickset.com/sets/images/71022-13.jpg,4395,428,
28199,71022,7,Collectable Minifigures,Wizarding World,2018,Cho Chang,1,9,,https://images.brickset.com/sets/images/71022-7.jpg,4615,440,
28201,71022,9,Collectable Minifigures,Wizarding World,2018,Lord Voldemort,1,7,,https://images.brickset.com/sets/images/71022-9.jpg,4917,529,
28221,71022,1,Collectable Minifigures,Wizarding World,2018,Harry Potter,1,8,3.99,https://images.brickset.com/sets/images/71022-1.jpg,4747,566,
28222,SDCC2018,3,The Lego Movie 2: The Second Part,Promotional,2018,Apocalypseburg Unikitty,1,18,,https://images.brickset.com/sets/images/SDCC2018-3.jpg,95,460,
28171,SDCC2018,2,DC Comics Super Heroes,Promotional,2018,Black Lightning,1,4,,https://images.brickset.com/sets/images/SDCC2018-2.jpg,100,490,
28193,71022,2,Collectable Minifigures,Wizarding World,2018,Hermione Granger,1,8,,https://images.brickset.com/sets/images/71022-2.jpg,4600,532,
28195,71022,3,Collectable Minifigures,Wizarding World,2018,Ron Weasley,1,8,,https://images.brickset.com/sets/images/71022-3.jpg,4578,495,
28196,71022,4,Collectable Minifigures,Wizarding World,2018,Draco Malfoy,1,10,,https://images.brickset.com/sets/images/71022-4.jpg,4479,419,
28164,6252770,1,Star Wars,Promotional,2018,Leia Organa,,18,,https://images.brickset.com/sets/images/6252770-1.jpg,157,260,
28165,6252808,1,Star Wars,Promotional,2018,Chewbacca,,22,,https://images.brickset.com/sets/images/6252808-1.jpg,113,264,
28166,6252810,1,Star Wars,Promotional,2018,Han Solo,,23,,https://images.brickset.com/sets/images/6252810-1.jpg,114,264,
28167,6252811,1,Star Wars,Promotional,2018,Obi-Wan Kenobi,,18,,https://images.brickset.com/sets/images/6252811-1.jpg,107,264,
28168,6252812,1,Star Wars,Promotional,2018,Luke Skywalker,,20,,https://images.brickset.com/sets/images/6252812-1.jpg,104,258,
28156,75997,1,Marvel Super Heroes,Promotional,2018,Ant-Man and the Wasp,1,218,,https://images.brickset.com/sets/images/75997-1.jpg,139,850,
28158,SDCC2018,1,Marvel Super Heroes,Promotional,2018,Sheriff Deadpool,1,5,,https://images.brickset.com/sets/images/SDCC2018-1.jpg,114,780,
28287,41632,1,BrickHeadz,The Simpsons,2018,Homer Simpson & Krusty the Clown,,215,19.99,https://images.brickset.com/sets/images/41632-1.jpg,2050,747,
28289,853810,1,Seasonal,Christmas,2018,Train Holiday Ornament,,50,,https://images.brickset.com/sets/images/853810-1.jpg,150,345,
28254,40198,1,Miscellaneous,Games,2018,LEGO Ludo Game,16,389,39.99,https://images.brickset.com/sets/images/40198-1.jpg,841,402,
